2.437091991305351257e-02,-1.635807603597640991e-01,1.862696856260299683e-01,-1.506397128105163574e+00,-1.004386320710182190e-02,-3.073838233947753906e+00,3.999999910593032837e-02
2.520809136331081390e-02,-5.679673552513122559e-01,5.686320066452026367e-01,-1.451452136039733887e+00,-2.407938614487648010e-02,-3.075510025024414062e+00,3.999999910593032837e-02
1.756200939416885376e-02,-5.795812010765075684e-01,5.616337060928344727e-01,-1.440394401550292969e+00,-2.743606083095073700e-02,-3.076030492782592773e+00,3.999999910593032837e-02
-3.059776499867439270e-04,-6.132203340530395508e-01,5.343890786170959473e-01,-1.416200757026672363e+00,-3.495878726243972778e-02,-3.077218532562255859e+00,3.999999910593032837e-02
-1.111507788300514221e-02,-6.396349072456359863e-01,5.061360597610473633e-01,-1.403117060661315918e+00,-3.897062316536903381e-02,-3.077863693237304688e+00,3.999999910593032837e-02
-2.498313598334789276e-02,-6.827669739723205566e-01,4.446112811565399170e-01,-1.407309532165527344e+00,-3.836684674024581909e-02,-3.077820062637329102e+00,3.999999910593032837e-02
-2.740479633212089539e-02,-6.915544867515563965e-01,4.289653897285461426e-01,-1.418243527412414551e+00,-3.547341749072074890e-02,-3.077427387237548828e+00,3.999999910593032837e-02
-3.125238046050071716e-02,-7.059143185615539551e-01,4.084897041320800781e-01,-1.430122494697570801e+00,-2.946835756301879883e-02,-3.076280117034912109e+00,3.999999910593032837e-02
-3.330458700656890869e-02,-7.132592201232910156e-01,4.066984057426452637e-01,-1.407069683074951172e+00,-2.872920595109462738e-02,-3.076041221618652344e+00,3.999999910593032837e-02
-3.360895439982414246e-02,-7.142566442489624023e-01,4.062377810478210449e-01,-1.399176478385925293e+00,-3.105996362864971161e-02,-3.076374530792236328e+00,3.999999910593032837e-02
-3.415786474943161011e-02,-7.148986458778381348e-01,4.036718010902404785e-01,-1.347667455673217773e+00,-4.587055370211601257e-02,-3.078634500503540039e+00,3.999999910593032837e-02
-3.420570492744445801e-02,-7.147604227066040039e-01,4.032014310359954834e-01,-1.338157176971435547e+00,-4.867891967296600342e-02,-3.079126119613647461e+00,3.999999910593032837e-02
-3.424878045916557312e-02,-7.146108150482177734e-01,4.027254581451416016e-01,-1.329550981521606445e+00,-5.099279806017875671e-02,-3.079542875289916992e+00,3.999999910593032837e-02
-3.431924432516098022e-02,-7.142709493637084961e-01,4.018302261829376221e-01,-1.314549565315246582e+00,-5.488377809524536133e-02,-3.080261707305908203e+00,3.999999910593032837e-02
-3.434721380472183228e-02,-7.140846252441406250e-01,4.014199674129486084e-01,-1.308050990104675293e+00,-5.657095462083816528e-02,-3.080582141876220703e+00,3.999999910593032837e-02
-3.460194170475006104e-02,-7.132259011268615723e-01,3.972038626670837402e-01,-1.281685113906860352e+00,-6.395263969898223877e-02,-3.082278013229370117e+00,3.999999910593032837e-02
