4.155398905277252197e-02,-1.665838062763214111e-01,1.914995908737182617e-01,-1.555316567420959473e+00,6.830184720456600189e-03,-3.106156826019287109e+00,7.999999821186065674e-02
1.285997629165649414e-01,-5.457162857055664062e-01,5.920531153678894043e-01,-1.525204539299011230e+00,9.666565805673599243e-03,-3.083114147186279297e+00,7.999999821186065674e-02
1.106979995965957642e-01,-5.811653137207031250e-01,5.473688244819641113e-01,-1.537568569183349609e+00,1.070172805339097977e-02,-3.091839313507080078e+00,7.999999821186065674e-02
1.057821139693260193e-01,-5.927171707153320312e-01,5.246273279190063477e-01,-1.555211901664733887e+00,1.080163475126028061e-02,-3.095134496688842773e+00,7.999999821186065674e-02
9.373068809509277344e-02,-6.289005875587463379e-01,4.448973536491394043e-01,-1.621525168418884277e+00,8.589207194745540619e-03,-3.102707147598266602e+00,7.999999821186065674e-02
8.855008333921432495e-02,-6.483313441276550293e-01,3.976452052593231201e-01,-1.648930668830871582e+00,8.546234108507633209e-03,-3.105440139770507812e+00,7.999999821186065674e-02
8.775325864553451538e-02,-6.516333222389221191e-01,3.889175951480865479e-01,-1.654986858367919922e+00,8.794941939413547516e-03,-3.105851888656616211e+00,7.999999821186065674e-02
8.573903888463973999e-02,-6.604844927787780762e-01,3.641256988048553467e-01,-1.674798011779785156e+00,9.836961515247821808e-03,-3.106909036636352539e+00,7.999999821186065674e-02
8.517726510763168335e-02,-6.631079912185668945e-01,3.563393652439117432e-01,-1.681731224060058594e+00,1.025563385337591171e-02,-3.107213020324707031e+00,7.999999821186065674e-02
8.360913395881652832e-02,-6.691496968269348145e-01,3.369409739971160889e-01,-1.698789954185485840e+00,2.864336967468261719e-02,-3.109991312026977539e+00,7.999999821186065674e-02
