4.236618429422378540e-02,-1.612597554922103882e-01,1.828325837850570679e-01,-1.503007769584655762e+00,-7.638784591108560562e-03,3.140507459640502930e+00,3.999999910593032837e-02
1.388890296220779419e-01,-5.140377283096313477e-01,5.639786124229431152e-01,-1.500066041946411133e+00,-8.037763647735118866e-03,3.124968767166137695e+00,3.999999910593032837e-02
1.613998711109161377e-01,-5.301033258438110352e-01,5.373965501785278320e-01,-1.506378889083862305e+00,-1.129266433417797089e-02,3.113079309463500977e+00,3.999999910593032837e-02
1.939867883920669556e-01,-5.483298897743225098e-01,5.024948716163635254e-01,-1.514060854911804199e+00,-1.084225066006183624e-02,3.123924255371093750e+00,3.999999910593032837e-02
2.197776734828948975e-01,-5.706900954246520996e-01,4.611214399337768555e-01,-1.517768621444702148e+00,-9.941870346665382385e-03,3.131632566452026367e+00,3.999999910593032837e-02
2.387586534023284912e-01,-5.963938236236572266e-01,4.118633568286895752e-01,-1.518525123596191406e+00,-1.015894766896963120e-02,3.136084079742431641e+00,3.999999910593032837e-02
2.408234775066375732e-01,-5.999301075935363770e-01,4.046835601329803467e-01,-1.518479585647583008e+00,-1.021551620215177536e-02,3.136485338211059570e+00,3.999999910593032837e-02
2.463011741638183594e-01,-6.102308034896850586e-01,3.828991055488586426e-01,-1.518226742744445801e+00,-1.038578525185585022e-02,3.137456655502319336e+00,3.999999910593032837e-02
2.612124383449554443e-01,-6.457777619361877441e-01,2.887477874755859375e-01,-1.531094551086425781e+00,-3.201113315299153328e-03,3.140187501907348633e+00,3.999999910593032837e-02
2.618750035762786865e-01,-6.467453837394714355e-01,2.857851386070251465e-01,-1.525596380233764648e+00,4.720951430499553680e-03,3.140953063964843750e+00,3.999999910593032837e-02
2.628574669361114502e-01,-6.477500200271606445e-01,2.825482189655303955e-01,-1.511802315711975098e+00,1.596410945057868958e-02,3.141428947448730469e+00,3.999999910593032837e-02
2.629809081554412842e-01,-6.478524804115295410e-01,2.821289300918579102e-01,-1.509680986404418945e+00,1.851857453584671021e-02,3.141490697860717773e+00,3.999999910593032837e-02
2.631046772003173828e-01,-6.479694843292236328e-01,2.817162871360778809e-01,-1.507863640785217285e+00,2.153399586677551270e-02,3.141521215438842773e+00,3.999999910593032837e-02
2.632121741771697998e-01,-6.480685472488403320e-01,2.813394367694854736e-01,-1.506288886070251465e+00,2.420313470065593719e-02,3.141550540924072266e+00,3.999999910593032837e-02
2.633859217166900635e-01,-6.482233405113220215e-01,2.805496454238891602e-01,-1.504558205604553223e+00,2.737890370190143585e-02,-3.141451120376586914e+00,3.999999910593032837e-02
2.637368738651275635e-01,-6.485317349433898926e-01,2.785820960998535156e-01,-1.505156755447387695e+00,3.459094837307929993e-02,-3.140742301940917969e+00,3.999999910593032837e-02
