1.059403643012046814e-02,-3.222598433494567871e-01,7.810927927494049072e-02
1.136417314410209656e-02,-5.817059874534606934e-01,8.032511174678802490e-02
1.105481013655662537e-02,-2.211553305387496948e-01,8.123926818370819092e-02
1.293995603919029236e-02,-7.440036535263061523e-02,8.047516644001007080e-02
