1.130387559533119202e-02,-5.394164323806762695e-01,8.087941259145736694e-02
1.115638390183448792e-02,-1.303825378417968750e-01,8.142131567001342773e-02
1.153679564595222473e-02,-7.160378694534301758e-01,8.235148340463638306e-02
1.114164665341377258e-02,-4.334687292575836182e-01,8.248289674520492554e-02
