9.273605048656463623e-02,-7.170516252517700195e-02,8.415053784847259521e-02,-3.757338225841522217e-01,9.801519103348255157e-03,2.506286837160587311e-02,6.065932102501392365e-03
1.139090508222579956e-01,-1.980480402708053589e-01,1.109137982130050659e-01,-4.697769284248352051e-01,1.725033856928348541e-03,4.443163052201271057e-03,8.369018323719501495e-03
6.383929401636123657e-02,-1.240873560309410095e-01,1.146189421415328979e-01,-3.768999278545379639e-01,2.995881251990795135e-03,-6.955289095640182495e-02,7.688738871365785599e-03
8.633731305599212646e-02,-1.534179300069808960e-01,9.749861806631088257e-02,-4.000138342380523682e-01,-4.217065870761871338e-03,3.379134833812713623e-02,4.408091306686401367e-03
4.581870138645172119e-02,-1.708582639694213867e-01,1.004066690802574158e-01,-3.762692809104919434e-01,1.707442104816436768e-02,-3.553377985954284668e-01,1.591691188514232635e-02
3.814040869474411011e-02,-9.547597914934158325e-02,6.646838039159774780e-02,-1.647779494524002075e-01,5.584867671132087708e-03,-1.681885719299316406e-01,2.467344282194972038e-03
4.980442672967910767e-02,-1.882514804601669312e-01,9.697830677032470703e-02,-5.110841989517211914e-01,6.849843077361583710e-03,-9.586280584335327148e-02,1.260201819241046906e-02
6.439252942800521851e-02,-9.658388048410415649e-02,2.500568516552448273e-02,-2.646769881248474121e-01,9.575239382684230804e-03,-1.065592765808105469e-01,1.122066378593444824e-02
3.472240641713142395e-02,-1.443607807159423828e-01,1.095396131277084351e-01,-3.455611169338226318e-01,-2.293854579329490662e-02,1.598941832780838013e-01,3.275968134403228760e-03
8.256483823060989380e-03,-1.871107369661331177e-01,6.937235593795776367e-02,-3.520058095455169678e-01,-1.025455445051193237e-02,-2.109944969415664673e-01,6.784318014979362488e-03
