9.999999776482582092e-03,-1.613326191902160645e+00,7.999999821186065674e-02
9.999999776482582092e-03,-1.093994021415710449e+00,7.999999821186065674e-02
9.999999776482582092e-03,-3.649365007877349854e-01,7.999999821186065674e-02
9.999999776482582092e-03,-6.227210164070129395e-02,7.999999821186065674e-02
