3.658216819167137146e-02,-1.554589569568634033e-01,1.867065429687500000e-01,-1.574382185935974121e+00,-7.906289771199226379e-03,-3.140796661376953125e+00,7.999999821186065674e-02
-2.188076265156269073e-02,-6.179092526435852051e-01,5.049605965614318848e-01,-1.535418987274169922e+00,-1.750245131552219391e-02,-3.114555597305297852e+00,7.999999821186065674e-02
-4.830935969948768616e-02,-6.514663100242614746e-01,4.582343697547912598e-01,-1.546043395996093750e+00,-1.712626591324806213e-02,-3.128456354141235352e+00,7.999999821186065674e-02
-5.368158221244812012e-02,-6.595046520233154297e-01,4.448670446872711182e-01,-1.555082559585571289e+00,-1.517691463232040405e-02,-3.130762100219726562e+00,7.999999821186065674e-02
-6.843987852334976196e-02,-6.842811703681945801e-01,3.977910578250885010e-01,-1.596922636032104492e+00,-4.322456661611795425e-03,-3.136266708374023438e+00,7.999999821186065674e-02
-7.195978611707687378e-02,-6.910052299499511719e-01,3.832859396934509277e-01,-1.612067937850952148e+00,-7.524425745941698551e-05,-3.137444257736206055e+00,7.999999821186065674e-02
-7.295360416173934937e-02,-6.929799318313598633e-01,3.788711130619049072e-01,-1.616833329200744629e+00,1.279078423976898193e-03,-3.137773513793945312e+00,7.999999821186065674e-02
-7.683197408914566040e-02,-7.010512351989746094e-01,3.600820899009704590e-01,-1.637787103652954102e+00,7.310854736715555191e-03,-3.139072179794311523e+00,7.999999821186065674e-02
-7.928019016981124878e-02,-7.064434289932250977e-01,3.469526171684265137e-01,-1.652896165847778320e+00,1.173701696097850800e-02,-3.139938831329345703e+00,7.999999821186065674e-02
-8.011218905448913574e-02,-7.077605128288269043e-01,3.442576825618743896e-01,-1.655189037322998047e+00,1.447774842381477356e-02,-3.140681266784667969e+00,7.999999821186065674e-02
