9.817243553698062897e-03,-1.028246760368347168e+00,8.071830868721008301e-02
9.866618551313877106e-03,-8.555052280426025391e-01,8.066226541996002197e-02
1.024143863469362259e-02,-1.404978632926940918e-01,7.972822338342666626e-02
1.003270782530307770e-02,-7.870056480169296265e-02,8.019741624593734741e-02
