1.177084818482398987e-02,-1.604237556457519531e+00,7.939255237579345703e-02
1.208518818020820618e-02,-1.016101360321044922e+00,7.923382520675659180e-02
1.226943358778953552e-02,-1.297417402267456055e+00,7.914827764034271240e-02
9.646032005548477173e-03,4.658177495002746582e-01,8.022052049636840820e-02
