2.904391847550868988e-02,1.609161496162414551e-03,4.607923701405525208e-02,-1.207727193832397461e+00,4.446033388376235962e-03,-2.788161754608154297e+00,2.462070807814598083e-02
1.317682862281799316e-01,-4.157073497772216797e-01,3.869769573211669922e-01,-1.144780874252319336e+00,-5.295879766345024109e-02,-2.792188405990600586e+00,2.145324647426605225e-02
1.166187375783920288e-01,-5.004711747169494629e-01,3.473815023899078369e-01,-1.226379513740539551e+00,-4.289019852876663208e-02,-2.721142530441284180e+00,1.579329743981361389e-02
1.353526115417480469e-01,-5.377752184867858887e-01,3.073998391628265381e-01,-1.234829902648925781e+00,-3.064710646867752075e-02,-2.743677139282226562e+00,1.825402304530143738e-02
1.257568299770355225e-01,-5.529005527496337891e-01,3.080270588397979736e-01,-1.228683829307556152e+00,-2.627268806099891663e-02,-2.812896251678466797e+00,2.534105256199836731e-02
1.064350232481956482e-01,-5.508028864860534668e-01,3.199954628944396973e-01,-1.210701942443847656e+00,-3.872234374284744263e-02,-2.721933841705322266e+00,1.874685660004615784e-02
1.079089567065238953e-01,-5.687271356582641602e-01,2.468327879905700684e-01,-1.292747735977172852e+00,-2.340819314122200012e-02,-2.824738979339599609e+00,2.094839885830879211e-02
1.086741834878921509e-01,-5.807688236236572266e-01,2.769455611705780029e-01,-1.272471547126770020e+00,-3.795578703284263611e-02,-2.818241119384765625e+00,1.599304191768169403e-02
9.005850553512573242e-02,-5.898205041885375977e-01,2.325983047485351562e-01,-1.254972457885742188e+00,-4.605212435126304626e-02,-2.744644403457641602e+00,1.473576948046684265e-02
8.723726123571395874e-02,-5.847351551055908203e-01,2.113555967807769775e-01,-1.246025681495666504e+00,-9.263306856155395508e-05,-2.862889051437377930e+00,2.783413231372833252e-02
