5.284084752202033997e-02,-1.645352542400360107e-01,1.912046521902084351e-01,-1.528463006019592285e+00,-3.198458626866340637e-02,3.113206386566162109e+00,7.999999821186065674e-02
1.781671941280364990e-01,-5.242726802825927734e-01,6.011382937431335449e-01,-1.503226995468139648e+00,-2.485066838562488556e-02,-3.122084856033325195e+00,7.999999821186065674e-02
1.834319978952407837e-01,-5.280775427818298340e-01,6.015100479125976562e-01,-1.490388393402099609e+00,-2.240543812513351440e-02,-3.100284576416015625e+00,7.999999821186065674e-02
1.919601261615753174e-01,-5.362433195114135742e-01,6.020302772521972656e-01,-1.464484810829162598e+00,-1.917627453804016113e-02,-3.060783386230468750e+00,7.999999821186065674e-02
2.023013085126876831e-01,-5.599707961082458496e-01,6.020264029502868652e-01,-1.399100899696350098e+00,-2.001269906759262085e-02,-2.983699560165405273e+00,7.999999821186065674e-02
2.022914588451385498e-01,-5.707244277000427246e-01,6.014180779457092285e-01,-1.373883724212646484e+00,-2.351963706314563751e-02,-2.960631847381591797e+00,7.999999821186065674e-02
1.846352815628051758e-01,-6.135399937629699707e-01,5.936729311943054199e-01,-1.322930097579956055e+00,-4.431178048253059387e-02,-2.908700227737426758e+00,7.999999821186065674e-02
1.799596697092056274e-01,-6.201331615447998047e-01,5.919609069824218750e-01,-1.319387316703796387e+00,-4.788180440664291382e-02,-2.904427051544189453e+00,7.999999821186065674e-02
1.690323203802108765e-01,-6.335116028785705566e-01,5.881563425064086914e-01,-1.314383149147033691e+00,-5.516303703188896179e-02,-2.897896528244018555e+00,7.999999821186065674e-02
1.560188531875610352e-01,-6.471443772315979004e-01,5.833770632743835449e-01,-1.312837958335876465e+00,-6.208562105894088745e-02,-2.893751144409179688e+00,7.999999821186065674e-02
1.487401872873306274e-01,-6.540880799293518066e-01,5.802873969078063965e-01,-1.313948988914489746e+00,-6.522489339113235474e-02,-2.892456531524658203e+00,7.999999821186065674e-02
1.061829626560211182e-01,-6.886730790138244629e-01,5.592534542083740234e-01,-1.333723902702331543e+00,-7.826506346464157104e-02,-2.891008377075195312e+00,7.999999821186065674e-02
8.774708211421966553e-02,-7.018204927444458008e-01,5.487353801727294922e-01,-1.346603274345397949e+00,-8.196920901536941528e-02,-2.890478610992431641e+00,7.999999821186065674e-02
1.855972409248352051e-02,-7.428992986679077148e-01,5.051614642143249512e-01,-1.404585003852844238e+00,-8.476682752370834351e-02,-2.886617660522460938e+00,7.999999821186065674e-02
8.132674731314182281e-03,-7.480287551879882812e-01,4.982542395591735840e-01,-1.413853645324707031e+00,-8.377431333065032959e-02,-2.886262178421020508e+00,7.999999821186065674e-02
-2.156997919082641602e-01,-7.945330142974853516e-01,3.635766208171844482e-01,-1.574760437011718750e+00,-1.989609003067016602e-02,-3.039576053619384766e+00,7.999999821186065674e-02
